dist_BEATS_source,B1_T
-3.52299995458935,1.45069013541423
-3.52099995387423,1.45066552127106
-3.5189999531591,1.45068431633938
-3.51699995244397,1.45073028116405
-3.51499995172884,1.45080664896893
-3.51299995101371,1.45089943736365
-3.51099995029858,1.45099945127849
-3.50899994958345,1.45109379590594
-3.50699994886833,1.45116884945632
-3.5049999481532,1.45122481324096
-3.50299994743807,1.45125111379222
-3.50099994672294,1.45123750728438
-3.49899994600781,1.45118491313595
-3.49699994529268,1.45110380720222
-3.49499994457756,1.45099654017088
-3.49299994386243,1.4508770436172
-3.4909999431473,1.45075702283446
-3.48899994243217,1.45063684492098
-3.48699994171704,1.45052663428753
-3.48499994100191,1.45044704828302
-3.48299994028679,1.45040538346768
-3.48099993957166,1.45039036417559
-3.47899993885653,1.45042020938084
-3.4769999381414,1.45048321159612
-3.47499993742627,1.45057361934479
-3.47299993671114,1.45068473900256
-3.47099993599601,1.45080459251053
-3.46899993528089,1.45092477130433
-3.46699993456576,1.45102482344218
-3.46499993385063,1.4511023977341
-3.4629999331355,1.45115075696157
-3.46099993242037,1.45115834153629
-3.45899993170524,1.45113181441585
-3.45699993099012,1.45106642316839
-3.45499993027499,1.4509747709902
-3.45299992955986,1.45086700539037
-3.45099992884473,1.45074051578717
-3.4489999281296,1.45061661842553
-3.44699992741447,1.45050779427275
-3.44499992669935,1.45042218514694
-3.44299992598422,1.45036597987135
-3.44099992526909,1.45033784151849
-3.43899992455396,1.45035187923761
-3.43699992383883,1.45038918838034
-3.4349999231237,1.4504585285808
-3.43299992240858,1.45055696319848
-3.43099992169345,1.45066246605643
-3.42899992097832,1.4507762237604
-3.42699992026319,1.45087528849655
-3.42499991954806,1.45095336622953
-3.42299991883293,1.45099827753023
-3.4209999181178,1.45101712517336
-3.41899991740268,1.45099344754237
-3.41699991668755,1.45092936497228
-3.41499991597242,1.4508285357619
-3.41299991525729,1.45071205823702
-3.41099991454216,1.45059827184977
-3.40899991382703,1.45047665167922
-3.40699991311191,1.45034937332829
-3.40499991239678,1.45024429881499
-3.40299991168165,1.45017435938309
-3.40099991096652,1.45012868148277
-3.39899991025139,1.45011809534013
-3.39699990953626,1.45013568988331
-3.39499990882114,1.4501814312374
-3.39299990810601,1.45025168610527
-3.39099990739088,1.45033904544003
-3.38899990667575,1.45041814167386
-3.38699990596062,1.45048629868305
-3.38499990524549,1.45054626625796
-3.38299990453037,1.45058329686418
-3.38099990381524,1.45058837740152
