E[eV] theta[mrad] theta[deg]
44230 5.74562 0.329199776685956
44240 5.74388 0.329100082029603
44250 5.74301 0.329050234701427
44260 5.74126 0.328949967087279
44270 5.74039 0.328900119759103
44280 5.73864 0.328799852144955
44290 5.73777 0.328750004816778
44300 5.73602 0.32864973720263
44310 5.73515 0.328599889874454
44320 5.73341 0.328500195218101
44330 5.73253 0.32844977493213
44340 5.73079 0.328350080275777
44350 5.72992 0.328300232947601
44360 5.72817 0.328199965333453
44370 5.7273 0.328150118005276
44380 5.72555 0.328049850391128
44390 5.72468 0.328000003062952
44400 5.72293 0.327899735448804
44410 5.72206 0.327849888120628
44420 5.72119 0.327800040792451
44430 5.71944 0.327699773178304
44440 5.71857 0.327649925850127
44450 5.71683 0.327550231193774
44460 5.71595 0.327499810907803
44470 5.71421 0.32740011625145
44480 5.71334 0.327350268923274
44490 5.71159 0.327250001309126
44500 5.71072 0.327200153980949
44510 5.70897 0.327099886366802
44520 5.7081 0.327050039038625
44530 5.70723 0.327000191710449
44540 5.70548 0.326899924096301
44550 5.70374 0.326800229439948
44560 5.70286 0.326749809153977
44570 5.70199 0.3266999618258
44580 5.70025 0.326600267169448
44590 5.6985 0.3264999995553
44600 5.69763 0.326450152227123
44610 5.69675 0.326399731941152
44620 5.69501 0.326300037284799
44630 5.69326 0.326199769670651
44640 5.69326 0.326199769670651
44650 5.69152 0.326100075014298
44660 5.68977 0.32599980740015
44670 5.6889 0.325949960071974
44680 5.68803 0.325900112743798
44690 5.68628 0.32579984512965
44700 5.68454 0.325700150473297
44710 5.68366 0.325649730187325
44720 5.68279 0.325599882859149
44730 5.68105 0.325500188202796
44740 5.6793 0.325399920588648
44750 5.6793 0.325399920588648
44760 5.67756 0.325300225932296
44770 5.67581 0.325199958318148
44780 5.67407 0.325100263661795
44790 5.67407 0.325100263661795
44800 5.67232 0.324999996047647
44810 5.67057 0.324899728433499
44820 5.67057 0.324899728433499
44830 5.66883 0.324800033777146
44840 5.66708 0.324699766162999
44850 5.66534 0.324600071506646
44860 5.66534 0.324600071506646
44870 5.66359 0.324499803892498
44880 5.66185 0.324400109236145
44890 5.66098 0.324350261907969
44900 5.6601 0.324299841621997
44910 5.65836 0.324200146965644
44920 5.65661 0.324099879351497
44930 5.65661 0.324099879351497
44940 5.65487 0.324000184695144
44950 5.65312 0.323899917080996
44960 5.65225 0.32385006975282
44970 5.65138 0.323800222424643
44980 5.64963 0.323699954810495
44990 5.64789 0.323600260154142
45000 5.64701 0.323549839868171
45010 5.64614 0.323499992539995
45020 5.64439 0.323399724925847
45030 5.64352 0.32334987759767
45040 5.64265 0.323300030269494
45050 5.6409 0.323199762655346
45060 5.63916 0.323100067998993
45070 5.63829 0.323050220670817
45080 5.63741 0.322999800384845
45090 5.63567 0.322900105728493
45100 5.6348 0.322850258400316
45110 5.63305 0.322749990786168
45120 5.63218 0.322700143457992
45130 5.63043 0.322599875843844
45140 5.62956 0.322550028515668
45150 5.62869 0.322500181187491
45160 5.62694 0.322399913573343
45170 5.62607 0.322350066245167
45180 5.62432 0.322249798631019
45190 5.62345 0.322199951302843
45200 5.62171 0.32210025664649
45210 5.62083 0.322049836360519
45220 5.61996 0.321999989032342
45230 5.61822 0.321900294375989
45240 5.61734 0.321849874090018
45250 5.6156 0.321750179433665
45260 5.61472 0.321699759147694
45270 5.61385 0.321649911819517
45280 5.61211 0.321550217163164
45290 5.61123 0.321499796877193
45300 5.60949 0.32140010222084
45310 5.60862 0.321350254892664
45320 5.60687 0.321249987278516
45330 5.606 0.32120013995034
45340 5.60512 0.321149719664368
45350 5.60338 0.321050025008015
45360 5.60251 0.321000177679839
45370 5.60076 0.320899910065691
45380 5.59989 0.320850062737515
45390 5.59814 0.320749795123367
45400 5.59727 0.32069994779519
45410 5.5964 0.320650100467014
45420 5.59465 0.320549832852866
45430 5.59378 0.32049998552469
45440 5.59291 0.320450138196513
45450 5.59116 0.320349870582365
45460 5.58942 0.320250175926013
45470 5.58854 0.320199755640041
45480 5.58767 0.320149908311865
45490 5.58593 0.320050213655512
45500 5.58505 0.31999979336954
45510 5.58418 0.319949946041364
45520 5.58244 0.319850251385011
45530 5.58069 0.319749983770863
45540 5.58069 0.319749983770863
45550 5.57895 0.319650289114511
45560 5.5772 0.319550021500363
45570 5.5772 0.319550021500363
45580 5.57545 0.319449753886215
45590 5.57371 0.319350059229862
45600 5.57284 0.319300211901686
45610 5.57196 0.319249791615714
45620 5.57022 0.319150096959361
45630 5.56847 0.319049829345214
45640 5.56847 0.319049829345214
45650 5.56673 0.318950134688861
45660 5.56498 0.318849867074713
45670 5.56498 0.318849867074713
45680 5.56324 0.31875017241836
45690 5.56149 0.318649904804212
45700 5.55975 0.318550210147859
45710 5.55975 0.318550210147859
45720 5.558 0.318449942533711
45730 5.55626 0.318350247877359
45740 5.55626 0.318350247877359
45750 5.55451 0.318249980263211
45760 5.55277 0.318150285606858
45770 5.55277 0.318150285606858
45780 5.55102 0.31805001799271
45790 5.54927 0.317949750378562
45800 5.5484 0.317899903050386
45810 5.54753 0.31785005572221
45820 5.54578 0.317749788108062
45830 5.54491 0.317699940779885
45840 5.54404 0.317650093451709
45850 5.54229 0.317549825837561
45860 5.54055 0.317450131181208
45870 5.54055 0.317450131181208
45880 5.5388 0.31734986356706
45890 5.53706 0.317250168910708
45900 5.53706 0.317250168910708
45910 5.53531 0.31714990129656
45920 5.53357 0.317050206640207
45930 5.53269 0.316999786354235
45940 5.53182 0.316949939026059
45950 5.53008 0.316850244369706
45960 5.5292 0.316799824083735
45970 5.52833 0.316749976755558
45980 5.52659 0.316650282099206
45990 5.52571 0.316599861813234
46000 5.52484 0.316550014485058
46010 5.52309 0.31644974687091
46020 5.52222 0.316399899542733
46030 5.52048 0.316300204886381
46040 5.5196 0.316249784600409
46050 5.51786 0.316150089944056
46060 5.51699 0.31610024261588
46070 5.51611 0.316049822329909
46080 5.51437 0.315950127673556
46090 5.5135 0.315900280345379
46100 5.51262 0.315849860059408
46110 5.51088 0.315750165403055
46120 5.51 0.315699745117084
46130 5.50913 0.315649897788907
46140 5.50739 0.315550203132554
46150 5.50651 0.315499782846583
46160 5.50564 0.315449935518407
46170 5.5039 0.315350240862054
46180 5.50302 0.315299820576082
46190 5.50128 0.31520012591973
46200 5.50041 0.315150278591553
46210 5.49953 0.315099858305582
46220 5.49779 0.315000163649229
46230 5.49691 0.314949743363257
46240 5.49604 0.314899896035081
46250 5.4943 0.314800201378728
46260 5.49342 0.314749781092757
46270 5.49255 0.31469993376458
46280 5.49081 0.314600239108228
46290 5.48993 0.314549818822256
46300 5.48906 0.31449997149408
46310 5.48732 0.314400276837727
46320 5.48644 0.314349856551755
46330 5.48557 0.314300009223579
46340 5.48382 0.314199741609431
46350 5.48208 0.314100046953078
46360 5.48121 0.314050199624902
46370 5.48033 0.31399977933893
46380 5.47859 0.313900084682578
46390 5.47772 0.313850237354401
46400 5.47684 0.31379981706843
46410 5.4751 0.313700122412077
46420 5.47423 0.313650275083901
46430 5.47335 0.313599854797929
46440 5.47161 0.313500160141576
46450 5.47073 0.313449739855605
46460 5.46986 0.313399892527428
46470 5.46812 0.313300197871076
46480 5.46724 0.313249777585104
46490 5.46637 0.313199930256928
46500 5.46463 0.313100235600575
46510 5.46375 0.313049815314604
46520 5.46288 0.312999967986427
46530 5.46114 0.312900273330074
46540 5.46026 0.312849853044103
46550 5.45939 0.312800005715926
46560 5.45764 0.312699738101779
46570 5.45677 0.312649890773602
46580 5.4559 0.312600043445426
46590 5.45415 0.312499775831278
46600 5.45241 0.312400081174925
46610 5.45241 0.312400081174925
46620 5.45066 0.312299813560777
46630 5.44892 0.312200118904425
46640 5.44892 0.312200118904425
46650 5.44717 0.312099851290277
46660 5.44543 0.312000156633924
46670 5.44543 0.312000156633924
46680 5.44368 0.311899889019776
46690 5.44194 0.311800194363423
46700 5.44194 0.311800194363423
46710 5.44019 0.311699926749275
46720 5.43845 0.311600232092923
46730 5.43845 0.311600232092923
46740 5.4367 0.311499964478775
46750 5.43583 0.311450117150598
46760 5.43496 0.311400269822422
46770 5.43321 0.311300002208274
46780 5.43234 0.311250154880098
46790 5.43146 0.311199734594126
46800 5.42972 0.311100039937773
46810 5.42885 0.311050192609597
46820 5.42797 0.310999772323625
46830 5.42623 0.310900077667273
46840 5.42536 0.310850230339096
46850 5.42448 0.310799810053125
46860 5.42274 0.310700115396772
46870 5.42187 0.310650268068596
46880 5.42099 0.310599847782624
46890 5.41925 0.310500153126271
46900 5.41838 0.310450305798095
46910 5.4175 0.310399885512123
46920 5.41576 0.310300190855771
46930 5.41488 0.310249770569799
46940 5.41401 0.310199923241623
46950 5.41227 0.31010022858527
46960 5.41139 0.310049808299299
46970 5.41052 0.309999960971122
46980 5.40878 0.309900266314769
46990 5.4079 0.309849846028798
47000 5.40703 0.309799998700622
47010 5.40528 0.309699731086474
47020 5.40441 0.309649883758297
47030 5.40354 0.309600036430121
47040 5.40179 0.309499768815973
47050 5.40092 0.309449921487796
47060 5.40005 0.30940007415962
47070 5.3983 0.309299806545472
47080 5.39743 0.309249959217296
47090 5.39656 0.309200111889119
47100 5.39569 0.309150264560943
47110 5.39394 0.309049996946795
47120 5.39307 0.309000149618619
47130 5.39219 0.308949729332647
47140 5.39045 0.308850034676295
47150 5.38958 0.308800187348118
47160 5.3887 0.308749767062147
47170 5.38696 0.308650072405794
47180 5.38609 0.308600225077618
47190 5.38521 0.308549804791646
47200 5.38347 0.308450110135293
47210 5.3826 0.308400262807117
47220 5.38172 0.308349842521145
47230 5.37998 0.308250147864793
47240 5.37911 0.308200300536616
47250 5.37823 0.308149880250645
47260 5.37736 0.308100032922468
47270 5.37649 0.308050185594292
47280 5.37474 0.307949917980144
47290 5.37387 0.307900070651968
47300 5.373 0.307850223323791
47310 5.37125 0.307749955709643
47320 5.37038 0.307700108381467
47330 5.36951 0.307650261053291
47340 5.36776 0.307549993439143
47350 5.36689 0.307500146110966
47360 5.36601 0.307449725824995
47370 5.36427 0.307350031168642
47380 5.3634 0.307300183840466
47390 5.36252 0.307249763554494
47400 5.36078 0.307150068898141
47410 5.35991 0.307100221569965
47420 5.35903 0.307049801283994
47430 5.35729 0.306950106627641
47440 5.35729 0.306950106627641
47450 5.35554 0.306849839013493
47460 5.3538 0.30675014435714
47470 5.3538 0.30675014435714
47480 5.35205 0.306649876742992
47490 5.35031 0.306550182086639
47500 5.35031 0.306550182086639
47510 5.34856 0.306449914472492
47520 5.34769 0.306400067144315
47530 5.34682 0.306350219816139
47540 5.34507 0.306249952201991
47550 5.34507 0.306249952201991
47560 5.34333 0.306150257545638
47570 5.34158 0.30604998993149
47580 5.34158 0.30604998993149
47590 5.33984 0.305950295275137
47600 5.33809 0.30585002766099
47610 5.33809 0.30585002766099
47620 5.33634 0.305749760046842
47630 5.3346 0.305650065390489
47640 5.3346 0.305650065390489
47650 5.33285 0.305549797776341
47660 5.33198 0.305499950448165
47670 5.33111 0.305450103119988
47680 5.32936 0.30534983550584
47690 5.32936 0.30534983550584
47700 5.32762 0.305250140849488
47710 5.32587 0.30514987323534
47720 5.32587 0.30514987323534
47730 5.32413 0.305050178578987
47740 5.32238 0.304949910964839
47750 5.32238 0.304949910964839
47760 5.32064 0.304850216308486
47770 5.31976 0.304799796022515
47780 5.31889 0.304749948694338
47790 5.31715 0.304650254037986
47800 5.31627 0.304599833752014
47810 5.3154 0.304549986423838
47820 5.31365 0.30444971880969
47830 5.31365 0.30444971880969
47840 5.31191 0.304350024153337
47850 5.31016 0.304249756539189
47860 5.31016 0.304249756539189
47870 5.30842 0.304150061882836
47880 5.30755 0.30410021455466
47890 5.30667 0.304049794268689
47900 5.30493 0.303950099612336
47910 5.30406 0.303900252284159
47920 5.30318 0.303849831998188
47930 5.30144 0.303750137341835
47940 5.30057 0.303700290013659
47950 5.29969 0.303649869727687
47960 5.29882 0.303600022399511
47970 5.29795 0.303550175071335
47980 5.2962 0.303449907457187
47990 5.29533 0.30340006012901
48000 5.29446 0.303350212800834
48010 5.29271 0.303249945186686
48020 5.29184 0.30320009785851
48030 5.29097 0.303150250530333
48040 5.29009 0.303099830244362
48050 5.28835 0.303000135588009
48060 5.28748 0.302950288259833
48070 5.2866 0.302899867973861
48080 5.28573 0.302850020645685
48090 5.28398 0.302749753031537
48100 5.28311 0.30269990570336
48110 5.28224 0.302650058375184
48120 5.28137 0.302600211047008
48130 5.27962 0.30249994343286
48140 5.27875 0.302450096104683
48150 5.27788 0.302400248776507
48160 5.27613 0.302299981162359
48170 5.27526 0.302250133834183
48180 5.27438 0.302199713548211
48190 5.27351 0.302149866220035
48200 5.27264 0.302100018891858
48210 5.27089 0.30199975127771
48220 5.27002 0.301949903949534
48230 5.26915 0.301900056621358
48240 5.2674 0.30179978900721
48250 5.26653 0.301749941679033
48260 5.26566 0.301700094350857
48270 5.26479 0.301650247022681
48280 5.26391 0.301599826736709
48290 5.26217 0.301500132080356
48300 5.2613 0.30145028475218
48310 5.26042 0.301399864466208
48320 5.25868 0.301300169809856
48330 5.2578 0.301249749523884
48340 5.25693 0.301199902195708
48350 5.25606 0.301150054867531
48360 5.25519 0.301100207539355
48370 5.25344 0.300999939925207
48380 5.25257 0.300950092597031
48390 5.2517 0.300900245268854
48400 5.24995 0.300799977654707
48410 5.24995 0.300799977654707
48420 5.24821 0.300700282998354
48430 5.24733 0.300649862712382
48440 5.24646 0.300600015384206
48450 5.24471 0.300499747770058
48460 5.24384 0.300449900441882
48470 5.24297 0.300400053113705
48480 5.24122 0.300299785499557
48490 5.24122 0.300299785499557
48500 5.23948 0.300200090843205
48510 5.23861 0.300150243515028
48520 5.23773 0.300099823229057
48530 5.23599 0.300000128572704
48540 5.23599 0.300000128572704
48550 5.23424 0.299899860958556
48560 5.2325 0.299800166302203
48570 5.2325 0.299800166302203
48580 5.23075 0.299699898688055
48590 5.23075 0.299699898688055
48600 5.22901 0.299600204031703
48610 5.22726 0.299499936417555
48620 5.22726 0.299499936417555
48630 5.22552 0.299400241761202
48640 5.22377 0.299299974147054
48650 5.22377 0.299299974147054
48660 5.22203 0.299200279490701
48670 5.22203 0.299200279490701
48680 5.22028 0.299100011876553
48690 5.21853 0.298999744262405
48700 5.21853 0.298999744262405
48710 5.21679 0.298900049606053
48720 5.21592 0.298850202277876
48730 5.21504 0.298799781991905
48740 5.2133 0.298700087335552
48750 5.2133 0.298700087335552
48760 5.21155 0.298599819721404
48770 5.21068 0.298549972393228
48780 5.20981 0.298500125065051
48790 5.20806 0.298399857450903
48800 5.20806 0.298399857450903
48810 5.20632 0.298300162794551
48820 5.20544 0.298249742508579
48830 5.20457 0.298199895180403
48840 5.20283 0.29810020052405
48850 5.20195 0.298049780238079
48860 5.20108 0.297999932909902
48870 5.19934 0.297900238253549
48880 5.19934 0.297900238253549
48890 5.19759 0.297799970639402
48900 5.19672 0.297750123311225
48910 5.19585 0.297700275983049
48920 5.1941 0.297600008368901
48930 5.1941 0.297600008368901
48940 5.19235 0.297499740754753
48950 5.19148 0.297449893426577
48960 5.19061 0.2974000460984
48970 5.18886 0.297299778484252
48980 5.18799 0.297249931156076
48990 5.18712 0.2972000838279
49000 5.18625 0.297150236499723
49010 5.18537 0.297099816213752
49020 5.18363 0.297000121557399
49030 5.18276 0.296950274229222
49040 5.18188 0.296899853943251
49050 5.18101 0.296850006615075
49060 5.18014 0.296800159286898
49070 5.17839 0.29669989167275
49080 5.17752 0.296650044344574
49090 5.17665 0.296600197016398
49100 5.17577 0.296549776730426
49110 5.1749 0.29649992940225
49120 5.17316 0.296400234745897
49130 5.17228 0.296349814459925
49140 5.17141 0.296299967131749
49150 5.17054 0.296250119803573
49160 5.16967 0.296200272475396
49170 5.16792 0.296100004861248
49180 5.16705 0.296050157533072
49190 5.16617 0.295999737247101
49200 5.1653 0.295949889918924
49210 5.16356 0.295850195262571
49220 5.16268 0.2957997749766
49230 5.16181 0.295749927648423
49240 5.16094 0.295700080320247
49250 5.16007 0.295650232992071
49260 5.15832 0.295549965377923
49270 5.15745 0.295500118049746
49280 5.15658 0.29545027072157
49290 5.1557 0.295399850435599
49300 5.15483 0.295350003107422
49310 5.15308 0.295249735493274
49320 5.15308 0.295249735493274
49330 5.15134 0.295150040836922
49340 5.15047 0.295100193508745
49350 5.14959 0.295049773222774
49360 5.14785 0.294950078566421
49370 5.14785 0.294950078566421
49380 5.1461 0.294849810952273
49390 5.14523 0.294799963624097
49400 5.14436 0.29475011629592
49410 5.14261 0.294649848681772
49420 5.14261 0.294649848681772
49430 5.14087 0.294550154025419
49440 5.13999 0.294499733739448
49450 5.13912 0.294449886411272
49460 5.13738 0.294350191754919
49470 5.13738 0.294350191754919
49480 5.13563 0.294249924140771
49490 5.13476 0.294200076812595
49500 5.13389 0.294150229484418
49510 5.13214 0.29404996187027
49520 5.13214 0.29404996187027
49530 5.1304 0.293950267213917
49540 5.1304 0.293950267213917
49550 5.12865 0.29384999959977
49560 5.1269 0.293749731985622
49570 5.1269 0.293749731985622
49580 5.12516 0.293650037329269
49590 5.12516 0.293650037329269
49600 5.12341 0.293549769715121
49610 5.12167 0.293450075058768
49620 5.12167 0.293450075058768
49630 5.11992 0.29334980744462
49640 5.11992 0.29334980744462
49650 5.11818 0.293250112788268
49660 5.11643 0.29314984517412
49670 5.11643 0.29314984517412
49680 5.11469 0.293050150517767
49690 5.11469 0.293050150517767
49700 5.11294 0.292949882903619
49710 5.11207 0.292900035575443
49720 5.1112 0.292850188247266
49730 5.10945 0.292749920633118
49740 5.10945 0.292749920633118
49750 5.10771 0.292650225976766
49760 5.10771 0.292650225976766
49770 5.10596 0.292549958362618
49780 5.10422 0.292450263706265
49790 5.10422 0.292450263706265
49800 5.10247 0.292349996092117
49810 5.10247 0.292349996092117
49820 5.10072 0.292249728477969
49830 5.09985 0.292199881149793
49840 5.09898 0.292150033821617
49850 5.09723 0.292049766207469
49860 5.09723 0.292049766207469
49870 5.09549 0.291950071551116
49880 5.09462 0.291900224222939
49890 5.09374 0.291849803936968
49900 5.092 0.291750109280615
49910 5.092 0.291750109280615
49920 5.09025 0.291649841666467
49930 5.08938 0.291599994338291
49940 5.08851 0.291550147010114
49950 5.08764 0.291500299681938
49960 5.08676 0.291449879395967
49970 5.08502 0.291350184739614
49980 5.08502 0.291350184739614
49990 5.08327 0.291249917125466
50000 5.0824 0.29120006979729
50010 5.08153 0.291150222469113
50020 5.08065 0.291099802183142
50030 5.07978 0.291049954854965
50040 5.07804 0.290950260198613
50050 5.07716 0.290899839912641
50060 5.07629 0.290849992584465
50070 5.07542 0.290800145256288
50080 5.07454 0.290749724970317
50090 5.0728 0.290650030313964
50100 5.07193 0.290600182985788
50110 5.07105 0.290549762699816
50120 5.07018 0.29049991537164
50130 5.06931 0.290450068043463
50140 5.06844 0.290400220715287
50150 5.06756 0.290349800429315
50160 5.06582 0.290250105772963
50170 5.06495 0.290200258444786
50180 5.06407 0.290149838158815
50190 5.0632 0.290099990830638
50200 5.06233 0.290050143502462
50210 5.06145 0.28999972321649
50220 5.05971 0.289900028560138
50230 5.05884 0.289850181231961
50240 5.05796 0.28979976094599
50250 5.05709 0.289749913617813
50260 5.05622 0.289700066289637
50270 5.05535 0.289650218961461
50280 5.05447 0.289599798675489
50290 5.05273 0.289500104019136
50300 5.05186 0.28945025669096
50310 5.05098 0.289399836404989
50320 5.05011 0.289349989076812
50330 5.04924 0.289300141748636
50340 5.04837 0.289250294420459
50350 5.04749 0.289199874134488
50360 5.04575 0.289100179478135
50370 5.04487 0.289049759192164
50380 5.044 0.288999911863987
50390 5.04313 0.288950064535811
50400 5.04226 0.288900217207634
50410 5.04051 0.288799949593487
50420 5.04051 0.288799949593487
50430 5.03877 0.288700254937134
50440 5.03789 0.288649834651162
50450 5.03702 0.288599987322986
50460 5.03615 0.28855013999481
50470 5.03527 0.288499719708838
50480 5.03353 0.288400025052485
50490 5.03353 0.288400025052485
50500 5.03178 0.288299757438337
50510 5.03178 0.288299757438337
50520 5.03004 0.288200062781985
50530 5.02917 0.288150215453808
50540 5.02829 0.288099795167837
50550 5.02655 0.288000100511484
50560 5.02655 0.288000100511484
50570 5.0248 0.287899832897336
50580 5.0248 0.287899832897336
50590 5.02306 0.287800138240983
50600 5.02218 0.287749717955012
50610 5.02131 0.287699870626835
50620 5.01957 0.287600175970483
50630 5.01957 0.287600175970483
50640 5.01782 0.287499908356335
50650 5.01782 0.287499908356335
50660 5.01608 0.287400213699982
50670 5.0152 0.28734979341401
50680 5.01433 0.287299946085834
50690 5.01259 0.287200251429481
50700 5.01259 0.287200251429481
50710 5.01084 0.287099983815333
50720 5.01084 0.287099983815333
50730 5.0091 0.287000289158981
50740 5.0091 0.287000289158981
50750 5.00735 0.286900021544833
50760 5.0056 0.286799753930685
50770 5.0056 0.286799753930685
50780 5.00386 0.286700059274332
50790 5.00386 0.286700059274332
50800 5.00211 0.286599791660184
50810 5.00211 0.286599791660184
50820 5.00037 0.286500097003831
50830 4.9995 0.286450249675655
50840 4.99862 0.286399829389684
50850 4.99688 0.286300134733331
50860 4.99688 0.286300134733331
50870 4.99513 0.286199867119183
50880 4.99513 0.286199867119183
50890 4.99339 0.28610017246283
50900 4.99251 0.286049752176859
50910 4.99164 0.285999904848682
50920 4.9899 0.285900210192329
50930 4.9899 0.285900210192329
50940 4.98815 0.285799942578182
50950 4.98815 0.285799942578182
50960 4.98641 0.285700247921829
50970 4.98553 0.285649827635857
50980 4.98466 0.285599980307681
50990 4.98379 0.285550132979505
51000 4.98291 0.285499712693533
51010 4.98117 0.28540001803718
51020 4.98117 0.28540001803718
51030 4.97942 0.285299750423032
51040 4.97942 0.285299750423032
51050 4.97768 0.28520005576668
51060 4.97681 0.285150208438503
51070 4.97593 0.285099788152532
51080 4.97506 0.285049940824355
51090 4.97419 0.285000093496179
51100 4.97244 0.284899825882031
51110 4.97244 0.284899825882031
51120 4.9707 0.284800131225678
51130 4.96983 0.284750283897502
51140 4.96895 0.28469986361153
51150 4.96808 0.284650016283354
51160 4.96721 0.284600168955178
51170 4.96633 0.284549748669206
51180 4.96546 0.28449990134103
51190 4.96459 0.284450054012853
51200 4.96372 0.284400206684677
51210 4.96197 0.284299939070529
51220 4.9611 0.284250091742353
51230 4.96023 0.284200244414176
51240 4.95935 0.284149824128205
51250 4.95848 0.284099976800028
51260 4.95761 0.284050129471852
51270 4.95674 0.284000282143676
51280 4.95586 0.283949861857704
51290 4.95499 0.283900014529528
51300 4.95324 0.28379974691538
51310 4.95237 0.283749899587204
51320 4.9515 0.283700052259027
51330 4.95063 0.283650204930851
51340 4.94975 0.283599784644879
51350 4.94888 0.283549937316703
51360 4.94801 0.283500089988526
51370 4.94714 0.28345024266035
51380 4.94626 0.283399822374379
51390 4.94539 0.283349975046202
51400 4.94365 0.283250280389849
51410 4.94277 0.283199860103878
51420 4.9419 0.283150012775702
51430 4.94103 0.283100165447525
51440 4.94015 0.283049745161554
51450 4.93928 0.282999897833377
51460 4.93841 0.282950050505201
51470 4.93754 0.282900203177024
51480 4.93666 0.282849782891053
51490 4.93492 0.2827500882347
51500 4.93492 0.2827500882347
51510 4.93317 0.282649820620552
51520 4.9323 0.282599973292376
51530 4.93143 0.282550125964199
51540 4.93056 0.282500278636023
51550 4.92968 0.282449858350052
51560 4.92881 0.282400011021875
51570 4.92794 0.282350163693699
51580 4.92619 0.282249896079551
51590 4.92619 0.282249896079551
51600 4.92445 0.282150201423198
51610 4.92445 0.282150201423198
51620 4.9227 0.28204993380905
51630 4.92183 0.282000086480874
51640 4.92096 0.281950239152698
51650 4.92008 0.281899818866726
51660 4.91921 0.28184997153855
51670 4.91747 0.281750276882197
51680 4.91747 0.281750276882197
51690 4.91572 0.281650009268049
51700 4.91572 0.281650009268049
51710 4.91397 0.281549741653901
51720 4.91397 0.281549741653901
51730 4.91223 0.281450046997548
51740 4.91223 0.281450046997548
51750 4.91048 0.2813497793834
51760 4.90961 0.281299932055224
51770 4.90874 0.281250084727048
51780 4.90699 0.2811498171129
51790 4.90699 0.2811498171129
51800 4.90525 0.281050122456547
51810 4.90525 0.281050122456547
51820 4.9035 0.280949854842399
51830 4.9035 0.280949854842399
51840 4.90176 0.280850160186046
51850 4.90176 0.280850160186046
51860 4.90001 0.280749892571898
51870 4.90001 0.280749892571898
51880 4.89827 0.280650197915546
51890 4.89652 0.280549930301398
51900 4.89652 0.280549930301398
51910 4.89478 0.280450235645045
51920 4.89478 0.280450235645045
51930 4.89303 0.280349968030897
51940 4.89303 0.280349968030897
51950 4.89129 0.280250273374544
51960 4.89129 0.280250273374544
51970 4.88954 0.280150005760397
51980 4.88954 0.280150005760397
51990 4.88779 0.280049738146249
52000 4.88692 0.279999890818072
52010 4.88605 0.279950043489896
52020 4.88518 0.279900196161719
52030 4.8843 0.279849775875748
52040 4.88256 0.279750081219395
52050 4.88256 0.279750081219395
52060 4.88081 0.279649813605247
52070 4.88081 0.279649813605247
52080 4.87907 0.279550118948895
52090 4.87907 0.279550118948895
52100 4.87732 0.279449851334747
52110 4.87645 0.27940000400657
52120 4.87558 0.279350156678394
52130 4.8747 0.279299736392422
52140 4.87383 0.279249889064246
52150 4.87296 0.27920004173607
52160 4.87209 0.279150194407893
52170 4.87121 0.279099774121922
52180 4.87034 0.279049926793745
52190 4.8686 0.278950232137393
52200 4.8686 0.278950232137393
52210 4.86685 0.278849964523245
52220 4.86685 0.278849964523245
52230 4.86511 0.278750269866892
52240 4.86423 0.27869984958092
52250 4.86336 0.278650002252744
52260 4.86249 0.278600154924568
52270 4.86161 0.278549734638596
52280 4.86074 0.27849988731042
52290 4.85987 0.278450039982243
52300 4.859 0.278400192654067
52310 4.85812 0.278349772368096
52320 4.85725 0.278299925039919
52330 4.85638 0.278250077711743
52340 4.85551 0.278200230383566
52350 4.85463 0.278149810097595
52360 4.85289 0.278050115441242
52370 4.85202 0.278000268113066
52380 4.85114 0.277949847827094
52390 4.85027 0.277900000498918
52400 4.8494 0.277850153170741
52410 4.84852 0.27779973288477
52420 4.84765 0.277749885556593
52430 4.84678 0.277700038228417
52440 4.84591 0.277650190900241
52450 4.84503 0.277599770614269
52460 4.84416 0.277549923286093
52470 4.84329 0.277500075957916
52480 4.84242 0.27745022862974
52490 4.84154 0.277399808343769
52500 4.84067 0.277349961015592
52510 4.8398 0.277300113687416
52520 4.83805 0.277199846073268
52530 4.83805 0.277199846073268
52540 4.83631 0.277100151416915
52550 4.83631 0.277100151416915
52560 4.83456 0.276999883802767
52570 4.83369 0.276950036474591
52580 4.83282 0.276900189146414
52590 4.83194 0.276849768860443
52600 4.83107 0.276799921532267
52610 4.8302 0.27675007420409
52620 4.82933 0.276700226875914
52630 4.82845 0.276649806589942
52640 4.82758 0.276599959261766
52650 4.82671 0.27655011193359
52660 4.82584 0.276500264605413
52670 4.82496 0.276449844319442
52680 4.82409 0.276399996991265
52690 4.82234 0.276299729377117
52700 4.82234 0.276299729377117
52710 4.8206 0.276200034720765
52720 4.8206 0.276200034720765
52730 4.81885 0.276099767106617
52740 4.81885 0.276099767106617
52750 4.81711 0.276000072450264
52760 4.81711 0.276000072450264
52770 4.81536 0.275899804836116
52780 4.81536 0.275899804836116
52790 4.81362 0.275800110179763
52800 4.81275 0.275750262851587
52810 4.81187 0.275699842565615
52820 4.811 0.275649995237439
52830 4.81013 0.275600147909263
52840 4.80926 0.275550300581086
52850 4.80838 0.275499880295115
52860 4.80751 0.275450032966938
52870 4.80664 0.275400185638762
52880 4.80489 0.275299918024614
52890 4.80489 0.275299918024614
52900 4.80315 0.275200223368261
52910 4.80315 0.275200223368261
52920 4.8014 0.275099955754113
52930 4.8014 0.275099955754113
52940 4.79966 0.275000261097761
52950 4.79966 0.275000261097761
52960 4.79791 0.274899993483613
